Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
spm1_leg1_platform,-0.01307727722899,-0.0130772772289903,0.0424227227710102,0,0,0,0.0449010465380492,8.16628762450829E-06,1.65084933290386E-06,1.65084933290386E-06,8.16628762450831E-06,1.65084933290386E-06,8.16628762450828E-06,0,0,0,0,0,0,package://complete_car/meshes/spm1_leg1_platform.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://complete_car/meshes/spm1_leg1_platform.STL,,body_car_asm-2/3DOF-ModifieIntegrated_head_body-4/整合05-支架+整合01-2/整合01-过渡法兰+螺栓垫片-1/03-过渡法兰-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_head_body-4/整合05-支架+整合01-2/02-支架-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_head_body-4/01-平台-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_head_body-4/整合05-支架+整合01-3/整合01-过渡法兰+螺栓垫片-1/03-过渡法兰-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_head_body-4/整合05-支架+整合01-3/02-支架-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_head_body-4/整合05-支架+整合01-1/整合01-过渡法兰+螺栓垫片-1/03-过渡法兰-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_head_body-4/整合05-支架+整合01-1/02-支架-0.5X-1,S1_Leg1_c_distal_platform,S1_Leg1_axis_distal_platform,spm1_leg1_distal_platform_joint,revolute,0.0555,0,0.0515000000000002,3.14159265358979,1.5707963267949,0,spm1_leg1_distal,0,0,1,0,0,0,0,,,,,,,,
head_car_chassis,0.286381582887134,0.00427533399542624,0.00609282975581675,0,0,0,9.9942816842311,0.0796955642899668,-1.1382855341944E-06,-5.46410484055836E-05,0.0942347109708371,-7.93347995740551E-05,0.148004102952713,0,0,0,0,0,0,package://complete_car/meshes/head_car_chassis.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://complete_car/meshes/head_car_chassis.STL,,head_car_asm-2/link_shaft-1;head_car_asm-2/box-2/body_cover-1;head_car_asm-2/box-2/body-1;head_car_asm-2/link_shaft-2;head_car_asm-2/link_shaft-3;Gemini335Le-1;RS-Ruby Plus-1;head_car_asm-2/axle-1;head_car_asm-2/rocker_motor_prt-1;head_car_asm-2/axle-2;head_car_asm-2/mirrorrocker_motor_prt-2,C_spm1_head_car_chassis,Axis of symmetry,head_car_chassis_joint,fixed,-0.0116427344100918,-0.0116427344100924,0.0438572655899086,1.04516567956673,0.615479708670435,-2.35619449019237,spm1_leg1_platform,0,0,0,,,,,,,,,,,,
head_car_wheel_left,-1.42112974168595E-06,-7.6668130315552E-07,-0.0458401618070384,0,0,0,1.55682391481784,0.019662072784285,-8.95629138617315E-07,4.85678391171459E-09,0.0196631942351139,-1.44805778321167E-08,0.0351217717900471,0,0,0,0,0,0,package://complete_car/meshes/head_car_wheel_left.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://complete_car/meshes/head_car_wheel_left.STL,,head_car_asm-2/wheel-1,C_head_car_wheel_left,A_head_car_wheel_left,head_car_wheel_left_joint,continuous,0.276488513878161,0.269530000848736,-0.0369999949337831,-1.5707963267949,0,0,head_car_chassis,0,0,1,,,,,,,,,,,,
head_car_wheel_right,-1.42113009684736E-06,-7.66681506163269E-07,0.0458401618070566,0,0,0,1.55682350721721,0.0196619814383472,-8.95629138221607E-07,-4.8567837267924E-09,0.0196631028891757,1.44805774165806E-08,0.0351215520940666,0,0,0,0,0,0,package://complete_car/meshes/head_car_wheel_right.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://complete_car/meshes/head_car_wheel_right.STL,,head_car_asm-2/mirror_wheel-3,C_head_car_wheel_right,A_head_car_wheel_right,head_car_wheel_right_joint,continuous,0.276488513878161,-0.269529999151265,-0.0369999949337831,-1.5707963267949,0,0,head_car_chassis,0,0,-1,,,,,,,,,,,,
spm2_base,-0.00921106157110019,-4.10837902711082E-13,-9.67686411344933E-06,0,0,0,0.383954508133489,0.000538960992417046,-1.42903873560557E-16,-1.56135965447549E-17,0.000277354645392898,-1.83708382562129E-16,0.000284349626167672,0,0,0,0,0,0,package://complete_car/meshes/spm2_base.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://complete_car/meshes/spm2_base.STL,,body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/10-底座-0.5X-3;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合03-底座支架+电机-2/07-底座支架-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合03-底座支架+电机-2/DM 4340 电机 3D-231108-0.5X-1/4310 减速电机驱动板盖 Ver.B-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合03-底座支架+电机-2/DM 4340 电机 3D-231108-0.5X-1/DM 4340 3D-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合03-底座支架+电机-3/07-底座支架-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合03-底座支架+电机-3/DM 4340 电机 3D-231108-0.5X-1/4310 减速电机驱动板盖 Ver.B-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合03-底座支架+电机-3/DM 4340 电机 3D-231108-0.5X-1/DM 4340 3D-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合03-底座支架+电机-1/07-底座支架-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合03-底座支架+电机-1/DM 4340 电机 3D-231108-0.5X-1/4310 减速电机驱动板盖 Ver.B-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合03-底座支架+电机-1/DM 4340 电机 3D-231108-0.5X-1/DM 4340 3D-0.5X-1,C_body_car_spm2_base,Axis of symmetry,spm2_base_joint,fixed,-0.18,0,0.0820210428191438,0,0,0,body_car_chassis,0,0,0,,,,,,,,,,,,
spm2_leg2_proximal,0.0415052979813347,0.0133317621843796,0.0471311944316238,0,0,0,0.0687464361626351,5.3356752246532E-05,1.56730810847073E-05,-2.64879755980302E-05,7.72845954586298E-05,-1.04694439327996E-08,6.79134566695122E-05,0,0,0,0,0,0,package://complete_car/meshes/spm2_leg2_proximal.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://complete_car/meshes/spm2_leg2_proximal.STL,,body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合02-外连杆+垫块+中连杆+整合01-3/06-外连杆-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合02-外连杆+垫块+中连杆+整合01-3/08-垫块-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合02-外连杆+垫块+中连杆+整合01-3/05-中连杆-0.5X-1,S2_Leg2_c_base_proximal,S2_Leg2_axis_base_proximal,spm2_leg2_base_proximal,revolute,-0.0372072256031853,0,-0.0553386861731434,0.463647609000806,0.420534335283964,-2.25551552979718,spm2_base,0,0,-1,0,0,0,0,,,,,,,,
spm2_leg2_distal,0.0276162169494414,-2.21033935599024E-09,0.0166042792425378,0,0,0,0.0249434660620516,1.23287454032941E-05,-3.16358147587513E-13,-1.02513914563364E-05,2.31995059108399E-05,-1.03787601275318E-12,1.41903412871277E-05,0,0,0,0,0,0,package://complete_car/meshes/spm2_leg2_distal.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://complete_car/meshes/spm2_leg2_distal.STL,,body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/04-内连杆-0.5X-3,S2_Leg2_c_intermediate_distal,S2_Leg2_axis_intermediate_distal,spm2_leg2_intermediate_distal,revolute,0,0.0515,0.06775,1.5707963267949,0,0,spm2_leg2_proximal,0,0,1,0,0,0,0,,,,,,,,
spm2_leg3_proximal,0.0415053055437409,0.0133317628046086,0.0471311813949757,0,0,0,0.0687463808037651,5.33567473396322E-05,1.56730710204047E-05,-2.64879777611073E-05,7.72845935501262E-05,-1.04596703086543E-08,6.79134450678051E-05,0,0,0,0,0,0,package://complete_car/meshes/spm2_leg3_proximal.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://complete_car/meshes/spm2_leg3_proximal.STL,,body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合02-外连杆+垫块+中连杆+整合01-1/06-外连杆-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合02-外连杆+垫块+中连杆+整合01-1/08-垫块-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合02-外连杆+垫块+中连杆+整合01-1/05-中连杆-0.5X-1,S2_Leg3_c_base_proximal,S2_Leg3_axis_base_proximal,spm2_leg3_base_proximal_joint,revolute,-0.0372072256031855,-0.0479064844253887,0.027637778863637,2.35619449019235,-0.955316618124513,3.14159265358978,spm2_base,0,0,-1,0,0,0,0,,,,,,,,
spm2_leg3_distal,0.0276162724495203,-2.56363458239761E-09,0.0166042770917788,0,0,0,0.0249434008867258,1.23287424080632E-05,1.00356955277434E-12,-1.02513872579272E-05,2.31995048527672E-05,-1.19413554495526E-12,1.41903461233211E-05,0,0,0,0,0,0,package://complete_car/meshes/spm2_leg3_distal.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://complete_car/meshes/spm2_leg3_distal.STL,,body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/04-内连杆-0.5X-1,S2_Leg3_c_intermediate_distal,S2_Leg3_axis_intermediate_distal,spm2_leg3_intermediate_distal,revolute,0,0.0514999999999999,0.0677499999999999,1.5707963267949,0,0,spm2_leg3_proximal,0,0,1,0,0,0,0,,,,,,,,
spm2_leg1_proximal,0.041505294266745,0.0133317355767671,0.047131180697459,0,0,0,0.0687465305096126,5.33568514503989E-05,1.56730722644497E-05,-2.64880476589497E-05,7.72847460891797E-05,-1.04670720805216E-08,6.79135058414461E-05,0,0,0,0,0,0,package://complete_car/meshes/spm2_leg1_proximal.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://complete_car/meshes/spm2_leg1_proximal.STL,,body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合02-外连杆+垫块+中连杆+整合01-2/06-外连杆-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合02-外连杆+垫块+中连杆+整合01-2/08-垫块-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合02-外连杆+垫块+中连杆+整合01-2/05-中连杆-0.5X-1,S2_Leg1_c_base_proximal,S2_Leg1_axis_base_proximal,spm2_leg1_base_proximal_joint,revolute,-0.0372072256031851,0.0479064844253887,0.0276377788636364,-2.0344439357957,0.420534335283973,2.25551552979718,spm2_base,0,0,-1,0,0,0,0,,,,,,,,
spm2_leg1_distal,0.0276162699864963,-5.75903419397505E-09,0.0166042723305421,0,0,0,0.0249434138951242,1.23287418793938E-05,-1.744513786866E-12,-1.02513859626616E-05,2.31995018577347E-05,-1.1596521199414E-12,1.41903422898734E-05,0,0,0,0,0,0,package://complete_car/meshes/spm2_leg1_distal.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://complete_car/meshes/spm2_leg1_distal.STL,,body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/04-内连杆-0.5X-2,S2_Leg1_c_intermediate_distal,S2_Leg1_axis_intermediate_distal,spm2_leg1_intermediate_distal_joint,revolute,0,0.0515,0.06775,1.5707963267949,0,0,spm2_leg1_proximal,0,0,1,0,0,0,0,,,,,,,,
spm2_leg1_platform,-0.0130772772289902,0.01307727722899,0.0424227227710103,0,0,0,0.044901046538049,8.16628762450822E-06,-1.65084933290385E-06,1.65084933290384E-06,8.16628762450823E-06,-1.65084933290383E-06,8.16628762450821E-06,0,0,0,0,0,0,package://complete_car/meshes/spm2_leg1_platform.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://complete_car/meshes/spm2_leg1_platform.STL,,body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合05-支架+整合01-2/整合01-过渡法兰+螺栓垫片-1/03-过渡法兰-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合05-支架+整合01-2/02-支架-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/01-平台-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合05-支架+整合01-3/02-支架-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合05-支架+整合01-3/整合01-过渡法兰+螺栓垫片-1/03-过渡法兰-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合05-支架+整合01-1/02-支架-0.5X-1;body_car_asm-2/3DOF-ModifieIntegrated_body_tail-1/整合05-支架+整合01-1/整合01-过渡法兰+螺栓垫片-1/03-过渡法兰-0.5X-1,S2_Leg1_c_distal_platform,S2_Leg1_axis_distal_platform,spm2_leg1_distal_platform,revolute,0.0555,0,0.0515000000000003,1.5707963267949,0,-1.5707963267949,spm2_leg1_distal,0,0,1,0,0,0,0,,,,,,,,
tail_car_chassis,-0.286172447595688,0.00426448122753202,0.00610150713118322,0,0,0,9.99428166268263,0.0796955642566184,-1.26377815559277E-06,6.17621788276596E-05,0.0942352583327748,-0.000189319885493184,0.148003555557958,0,0,0,0,0,0,package://complete_car/meshes/tail_car_chassis.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://complete_car/meshes/tail_car_chassis.STL,,Gemini335Le-2;RS-Ruby Plus-2;tail_car_asm-6/link_shaft-4;tail_car_asm-6/box-2/body_cover-1;tail_car_asm-6/box-2/body-1;tail_car_asm-6/link_shaft-3;tail_car_asm-6/link_shaft-5;tail_car_asm-6/axle-2;tail_car_asm-6/mirrorrocker_motor_prt-2;tail_car_asm-6/axle-1;tail_car_asm-6/rocker_motor_prt-1,C_spm2_tail_car_chassis,Axis of symmetry,tail_car_chassis_joint,fixed,-0.0116427344100924,0.0116427344100917,0.0438572655899086,-1.04719755119659,-0.615479708670383,-0.785398163397444,spm2_leg1_platform,0,0,0,,,,,,,,,,,,
tail_car_wheel_left,-1.42112972922881E-06,-7.6668130892521E-07,-0.0458401618070385,0,0,0,1.55682391481766,0.0196620727842824,-8.95629138567275E-07,4.85678375187416E-09,0.0196631942351119,-1.44805780319012E-08,0.0351217717900434,0,0,0,0,0,0,package://complete_car/meshes/tail_car_wheel_left.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://complete_car/meshes/tail_car_wheel_left.STL,,tail_car_asm-6/wheel-1,C_tail_car_wheel_left,A_tail_car_wheel_left,tail_car_wheel_left_joint,continuous,-0.276488513878146,0.269604621962139,-0.0364522685746904,-1.56876445516506,0,0,tail_car_chassis,0,0,1,,,,,,,,,,,,
tail_car_wheel_right,-1.42113011003531E-06,-7.66681496476573E-07,0.045840161807055,0,0,0,1.5568235072174,0.0196619814383487,-8.95629138469834E-07,-4.85678402746121E-09,0.0196631028891769,1.44805782542555E-08,0.0351215520940697,0,0,0,0,0,0,package://complete_car/meshes/tail_car_wheel_right.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://complete_car/meshes/tail_car_wheel_right.STL,,tail_car_asm-6/mirror_wheel-3,C_tail_car_wheel_right,A_tail_car_wheel_right,tail_car_wheel_right_joint,continuous,-0.276488513878177,-0.269454265283014,-0.0375475685418142,-1.56876445516506,0,0,tail_car_chassis,0,0,-1,,,,,,,,,,,,
