step,front_roll_cur_deg,front_pitch_cur_deg,front_yaw_cur_deg,rear_roll_cur_deg,rear_pitch_cur_deg,rear_yaw_cur_deg,front_joint_cmd_0_deg,front_joint_cmd_1_deg,front_joint_cmd_2_deg,rear_joint_cmd_0_deg,rear_joint_cmd_1_deg,rear_joint_cmd_2_deg,front_q_ik_0_deg,front_q_ik_1_deg,front_q_ik_2_deg,rear_q_ik_0_deg,rear_q_ik_1_deg,rear_q_ik_2_deg,front_q_sim_0_deg,front_q_sim_1_deg,front_q_sim_2_deg,rear_q_sim_0_deg,rear_q_sim_1_deg,rear_q_sim_2_deg,front_residual_0,front_residual_1,front_residual_2,rear_residual_0,rear_residual_1,rear_residual_2,ik_error
2550,58.874864,26.559798,-134.292774,-59.478788,-34.310736,46.283259,-1.0,-15.0,0.0,0.0,0.0,0.0,47.253954,-30.006708,-39.764137,-64.389471,40.528272,-46.799242,-0.992521,-14.918405,0.017676,0.015981,0.021651,0.003705,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
2580,67.970486,6.155352,-138.755204,-56.353011,-25.285453,51.185327,-1.0,-30.0,0.0,0.0,0.0,0.0,58.61034,-20.734138,-51.575367,-61.978961,37.522864,-53.615346,-0.951985,-29.963012,0.044997,0.028414,0.022552,0.017895,0.0,0.0,-0.0,0.0,-0.0,-0.0,
2610,67.887341,6.204578,-138.741716,-56.378027,-25.317336,51.15386,-1.0,-30.0,0.0,0.0,0.0,0.0,58.60191,-20.814485,-51.600411,-61.986262,37.550478,-53.588974,-0.960574,-29.96043,0.039045,0.027736,0.021713,0.014961,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,
2640,65.240642,14.246201,-137.092781,-57.583087,-28.25943,49.793363,-1.0,-22.0,0.0,0.0,0.0,0.0,53.834322,-22.939035,-45.442224,-62.992562,38.443068,-51.585692,-0.944476,-21.944003,0.049379,0.038716,0.021031,0.02458,-0.0,0.0,-0.0,0.0,0.0,0.0,
2670,60.556566,27.183535,-134.678537,-59.385201,-33.430315,46.677466,-1.0,-11.0,0.0,0.0,0.0,0.0,46.407011,-28.051637,-37.757564,-64.209887,40.423157,-47.502587,-0.949987,-10.92678,0.050718,0.043476,0.029815,0.02408,-0.0,-0.0,-0.0,0.0,0.0,-0.0,
2700,59.462644,34.240564,-133.781981,-59.814592,-35.669511,45.283746,-1.0,-3.0,0.0,0.0,0.0,0.0,41.824031,-29.665089,-32.862871,-64.566109,41.127718,-45.585932,-0.954809,-2.915099,0.054348,0.053693,0.031669,0.023618,0.0,0.0,0.0,0.0,-0.0,-0.0,
2730,60.673106,32.788175,-134.117493,-59.504472,-34.769234,46.131456,-1.0,-3.0,0.0,0.0,0.0,0.0,42.500606,-28.21545,-33.058774,-64.498175,40.534447,-46.455369,-0.966729,-2.896368,0.052168,0.062419,0.028664,0.028433,-0.0,-0.0,-0.0,0.0,0.0,0.0,
2760,60.680981,32.772526,-134.123869,-59.501396,-34.761397,46.138854,-1.0,-3.0,0.0,0.0,0.0,0.0,42.5108,-28.203745,-33.062527,-64.497453,40.529014,-46.462809,-0.966469,-2.896584,0.052515,0.063089,0.029148,0.027995,0.0,-0.0,0.0,0.0,0.0,-0.0,
2790,60.690361,32.753987,-134.131359,-59.497716,-34.752114,46.147552,-1.0,-3.0,0.0,0.0,0.0,0.0,42.522835,-28.189863,-33.066982,-64.496552,40.522583,-46.471566,-0.966173,-2.896866,0.052937,0.063898,0.029732,0.027478,-0.0,0.0,-0.0,0.0,-0.0,-0.0,
2820,60.603114,32.46159,-131.85549,-59.215049,-37.534693,45.55751,-1.0,-3.0,5.0,0.0,0.0,0.0,41.832553,-29.457441,-34.899073,-65.111223,39.97717,-44.380665,-1.153285,-3.014022,4.681591,-0.073628,-0.023472,-0.032429,-0.0,-0.0,0.0,-0.0,0.0,-0.0,
2850,70.208764,29.561184,-123.720414,-57.976641,-40.817661,46.102885,-1.0,-3.0,15.0,0.0,0.0,0.0,36.225579,-23.201855,-35.826635,-66.007672,37.702666,-42.153375,-1.095667,-2.980866,14.958604,-0.037642,-0.012427,-0.02175,0.0,-0.0,-0.0,0.0,0.0,-0.0,
2880,82.903326,23.123484,-112.26353,-54.600283,-46.828207,47.005055,-1.0,-3.0,33.0,0.0,0.0,0.0,27.094721,-12.664648,-38.443954,-67.209003,32.366108,-37.083787,-1.07728,-2.946571,32.748213,-0.010035,-0.004838,-0.001532,0.0,-0.0,0.0,0.0,0.0,-0.0,
2910,84.335581,22.265984,-110.934855,-54.020407,-47.608336,47.106606,-1.0,-3.0,35.0,0.0,0.0,0.0,25.845276,-11.196202,-38.781209,-67.323071,31.527144,-36.275945,-1.070415,-2.95279,34.972488,-0.023629,0.003465,-0.016519,-0.0,0.0,-0.0,0.0,0.0,-0.0,
2940,80.515198,24.920931,-114.059191,-55.114635,-45.988871,46.889715,-1.0,-3.0,29.0,0.0,0.0,0.0,28.682584,-15.162216,-37.840825,-67.052851,33.160143,-37.863249,-1.080322,-2.97537,29.197081,-0.017948,-0.026031,-0.03177,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
2970,69.894199,30.168783,-122.933345,-57.418634,-42.107337,46.260675,-1.0,-3.0,16.0,0.0,0.0,0.0,35.649374,-23.937104,-36.075168,-66.303247,36.762658,-41.186328,-1.10976,-2.979932,15.954659,-0.04528,-0.011495,-0.021821,0.0,-0.0,0.0,-0.0,0.0,-0.0,
3000,59.440354,34.733069,-134.345239,-59.20683,-35.321773,46.455339,-1.0,-3.0,-2.0,0.0,0.0,0.0,41.705553,-29.403556,-32.073913,-64.726259,39.932131,-46.180397,-0.958018,-2.943551,-1.734127,0.031223,0.008131,0.016906,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,
3030,54.146059,39.476939,-140.728201,-60.595527,-30.034112,45.063061,-1.0,-3.0,-15.0,0.0,0.0,0.0,41.968418,-31.422743,-27.041629,-62.667864,43.238655,-49.056069,-0.972778,-2.923497,-14.952196,0.042218,0.028532,0.022721,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,
3060,38.903617,50.536554,-149.899229,-63.200031,-28.400464,39.52116,-1.0,-3.0,-29.0,0.0,0.0,0.0,37.713535,-41.529382,-20.137836,-60.618762,48.892475,-47.756645,-1.012401,-2.973871,-28.956526,0.013838,-0.0056,-0.007805,-0.0,0.0,-0.0,0.0,-0.0,-0.0,
3090,38.995216,50.532469,-149.895847,-63.23221,-28.370775,39.55654,-1.0,-3.0,-29.0,0.0,0.0,0.0,37.686861,-41.442886,-20.094737,-60.640776,48.91155,-47.807811,-0.999861,-2.929878,-28.970722,0.026426,0.019915,0.019742,-0.0,0.0,-0.0,0.0,0.0,-0.0,
3120,45.667381,46.674952,-144.191695,-62.466246,-30.686287,41.111402,-1.0,-3.0,-21.0,0.0,0.0,0.0,39.069939,-38.131027,-23.648862,-61.939284,46.993462,-47.123945,-0.927877,-2.889468,-20.947715,0.082617,0.057135,0.042157,-0.0,-0.0,0.0,0.0,0.0,-0.0,
3150,54.290314,39.567126,-138.081247,-60.8693,-32.978071,44.026296,-1.0,-3.0,-10.0,0.0,0.0,0.0,41.130563,-32.750744,-28.744526,-63.442292,43.433088,-46.871097,-0.966275,-2.905305,-9.949221,0.054362,0.032858,0.022506,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,
3180,60.357047,33.321488,-133.459889,-59.195094,-36.005807,46.314228,-1.0,-3.0,1.0,0.0,0.0,0.0,41.99824,-28.894657,-33.260989,-64.904152,39.845544,-45.69368,-0.932585,-2.900858,1.055258,0.055112,0.033431,0.028555,-0.0,-0.0,-0.0,0.0,0.0,-0.0,
3210,60.327838,33.300041,-133.485785,-59.189612,-36.001255,46.309542,-1.0,-3.0,1.0,0.0,0.0,0.0,42.032871,-28.910613,-33.282048,-64.897891,39.843996,-45.690866,-0.93353,-2.902371,1.058606,0.062171,0.029707,0.028192,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
3240,76.601248,24.48274,-131.401021,-60.156645,-30.75596,31.909125,-1.0,-3.0,1.0,21.0,0.0,0.0,41.090095,-12.817373,-29.572225,-56.314959,49.465203,-40.856767,-1.073788,-2.990969,0.995371,20.739101,0.0046,-0.008505,-0.0,0.0,-0.0,0.0,-0.0,-0.0,
3270,86.660245,18.980623,-130.800906,-62.465692,-30.392965,23.277472,-1.0,-3.0,1.0,35.0,0.0,0.0,40.680353,-2.154258,-25.281968,-53.285496,56.151013,-37.252329,-1.062976,-3.012818,0.988808,34.742157,0.000857,-0.012664,-0.0,-0.0,0.0,0.0,-0.0,0.0,
3300,86.859138,18.959323,-130.714374,-62.483984,-30.458343,23.154597,-1.0,-3.0,1.0,35.0,0.0,0.0,40.574282,-1.965983,-25.180093,-53.270856,56.235925,-37.160366,-1.070292,-3.013029,0.966222,34.982392,-0.005564,-0.023449,0.0,0.0,-0.0,0.0,0.0,0.0,
3330,78.595373,23.721608,-130.991878,-60.376717,-30.939555,30.005051,-1.0,-3.0,1.0,24.0,0.0,0.0,40.670485,-10.858494,-28.759931,-55.591892,50.664145,-39.815473,-1.064099,-3.055103,0.918062,24.034032,-0.024614,-0.052444,0.0,-0.0,-0.0,0.0,-0.0,0.0,
3360,65.583973,30.20638,-132.796066,-58.788368,-34.215246,39.01411,-1.0,-3.0,1.0,10.0,0.0,0.0,41.924246,-23.782349,-32.647376,-60.553835,43.97395,-42.354763,-1.066674,-3.027304,0.928383,10.232262,-0.028695,-0.042397,-0.0,-0.0,0.0,0.0,-0.0,-0.0,
3390,58.563418,36.639023,-132.197146,-59.533827,-38.08588,52.211175,-1.0,-3.0,1.0,-7.0,0.0,0.0,39.959753,-31.50666,-32.48259,-68.558306,36.091733,-48.173659,-0.951905,-2.916557,1.047337,-6.951927,0.029657,0.023254,0.0,-0.0,-0.0,0.0,0.0,0.0,
3420,60.008938,36.601094,-131.399489,-60.206325,-36.730314,80.235971,-1.0,-3.0,1.0,-35.0,0.0,0.0,39.180502,-30.449452,-32.099974,-83.345673,21.544852,-76.612331,-0.988329,-3.015699,0.98007,-34.964835,0.003383,0.001119,0.0,-0.0,-0.0,-0.0,0.0,-0.0,
3450,60.000461,36.340347,-131.564207,-60.252097,-36.643389,77.429832,-1.0,-3.0,1.0,-32.0,0.0,0.0,39.415585,-30.35917,-32.213288,-81.673221,23.079994,-72.495279,-0.955433,-3.102141,1.005363,-32.252314,-0.003361,0.000652,0.0,-0.0,0.0,0.0,-0.0,-0.0,
3480,60.229917,34.187068,-132.931008,-58.967893,-36.672465,48.650073,-1.0,-3.0,1.0,-2.0,0.0,0.0,41.266371,-29.3248,-32.961796,-66.157907,38.085584,-46.569348,-0.956712,-2.865129,1.079331,-2.152347,0.05395,0.034925,-0.0,-0.0,-0.0,0.0,-0.0,0.0,
3510,80.164645,22.87332,-130.848119,-60.83936,-31.31872,27.95457,-1.0,-3.0,1.0,28.0,0.0,0.0,40.572989,-9.226549,-28.16345,-55.037137,52.192194,-38.70264,-1.066978,-3.005324,0.987266,27.737542,0.002385,-0.011626,-0.0,-0.0,-0.0,0.0,-0.0,0.0,
3540,86.42325,20.310148,-129.710994,-62.03123,-31.349712,24.129638,-1.0,-3.0,1.0,34.0,0.0,0.0,39.333122,-2.827858,-25.359838,-53.915426,55.361093,-37.08439,-1.036152,-2.999224,0.986473,34.202234,-0.011861,-0.017086,0.0,-0.0,-0.0,-0.0,0.0,-0.0,
3570,61.334892,33.365781,-132.798367,-58.458581,-36.415913,43.351735,-1.0,-3.0,1.0,4.0,0.0,0.0,41.363993,-28.235605,-32.99541,-63.333633,40.787174,-43.401717,-1.070856,-3.048366,0.919449,4.221067,-0.045777,-0.050203,-0.0,-0.0,0.0,0.0,-0.0,0.0,
3600,59.752568,36.423964,-131.684491,-59.285046,-37.633291,62.764869,-1.0,-3.0,1.0,-17.0,0.0,0.0,39.492169,-30.553205,-32.226618,-73.552081,29.780032,-55.740947,-0.965219,-2.918516,1.048484,-16.953586,0.033216,0.016518,0.0,-0.0,0.0,-0.0,0.0,-0.0,
3630,59.681741,36.515707,-131.661664,-59.322679,-37.696139,62.729787,-1.0,-3.0,1.0,-17.0,0.0,0.0,39.448481,-30.641871,-32.211742,-73.563834,29.806184,-55.69009,-0.963902,-2.923078,1.047669,-16.952844,0.032571,0.014967,0.0,-0.0,0.0,-0.0,-0.0,-0.0,
3660,65.318728,40.994573,-125.148857,-95.640925,-47.593077,84.749924,-1.0,-3.0,1.0,-17.0,27.0,0.0,32.282991,-28.637547,-29.207816,-98.281439,40.128126,-75.475932,-1.015161,-2.98502,1.025096,-16.97954,26.758125,-0.001841,0.0,-0.0,0.0,0.0,0.0,-0.0,
3690,59.443876,37.671814,-131.008885,-100.877248,-47.719811,91.510976,-1.0,-3.0,1.0,-17.0,31.0,0.0,38.535094,-31.287465,-31.839335,-102.708104,38.161557,-81.650516,-0.954523,-3.070797,0.973661,-17.007125,31.239359,0.001223,0.0,-0.0,-0.0,0.0,0.0,-0.0,
3720,59.436379,37.674573,-131.01125,-60.849257,-38.990629,63.471311,-1.0,-3.0,1.0,-17.0,1.0,0.0,38.536785,-31.294013,-31.840337,-74.797706,30.160636,-56.23781,-0.931525,-3.130889,0.97141,-17.040632,1.238516,0.00142,-0.0,-0.0,0.0,-0.0,0.0,-0.0,
3750,50.761197,19.647874,-145.374359,-27.383708,-19.789773,52.14308,-1.0,-3.0,1.0,-17.0,-29.0,0.0,59.971618,-32.607441,-45.731218,-49.487003,9.065945,-33.433556,-0.976753,-2.960636,1.009988,-16.983884,-28.734186,0.000265,0.0,-0.0,-0.0,-0.0,0.0,-0.0,
3780,49.152698,16.340357,-147.482885,-21.420688,-16.146661,50.640472,-1.0,-3.0,1.0,-17.0,-35.0,0.0,63.942018,-33.22693,-49.581224,-44.429916,3.327921,-29.526731,-0.997183,-2.947378,1.030554,-16.965213,-34.982894,0.002519,0.0,-0.0,-0.0,0.0,0.0,-0.0,
3810,54.501657,25.895252,-140.640689,-40.378264,-26.78318,55.845717,-1.0,-3.0,1.0,-17.0,-16.0,0.0,52.081352,-31.135647,-39.401772,-59.467377,19.605934,-43.366468,-0.95724,-2.973034,1.058295,-16.933355,-16.26636,0.032067,0.0,-0.0,-0.0,0.0,0.0,-0.0,
3840,70.630539,42.654837,-120.385501,-77.78133,-43.412035,69.032307,-1.0,-3.0,1.0,-17.0,13.0,0.0,27.791357,-25.925289,-27.540116,-84.695919,39.475865,-63.762926,-0.998599,-3.008377,1.013587,-16.990688,12.952516,-0.001014,-0.0,-0.0,-0.0,0.0,0.0,-0.0,
3870,76.586342,44.990564,-114.124574,-78.894816,-44.102286,67.767294,-1.0,-3.0,1.0,-17.0,13.0,0.0,22.286911,-23.58416,-25.863931,-84.78439,41.153453,-62.285046,-0.97887,-3.03589,0.997813,-17.007171,12.998379,0.000142,-0.0,-0.0,0.0,-0.0,0.0,-0.0,
3900,76.552555,44.983074,-114.162554,-78.891411,-44.092482,67.766793,-1.0,-3.0,1.0,-17.0,13.0,0.0,22.315748,-23.59705,-25.867756,-84.781821,41.154912,-62.291577,-0.97216,-3.050181,0.989493,-17.017307,12.994016,-0.003815,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,
3930,76.484977,45.028407,-114.171392,-78.847619,-44.157124,67.853366,-1.0,-3.0,1.0,-17.0,13.0,0.0,22.318781,-23.670799,-25.873577,-84.798335,41.019999,-62.311103,-0.97222,-3.057236,0.989558,-17.01882,12.990529,-0.007417,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,
3960,71.705926,44.34418,-118.357869,-87.007699,-26.523128,72.070383,-1.0,-3.0,1.0,-17.0,13.0,20.0,25.768493,-26.179244,-26.864314,-88.767029,53.284882,-79.425179,-0.917646,-3.032055,0.970459,-17.030894,13.023152,19.777094,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,
3990,66.498141,41.357132,-124.157517,-90.628397,-10.984881,73.431444,-1.0,-3.0,1.0,-17.0,13.0,35.0,31.305546,-27.994673,-28.801709,-88.509505,63.668489,-91.246784,-0.983711,-3.038535,0.989305,-17.005366,12.997258,34.999754,-0.0,0.0,-0.0,0.0,0.0,-0.0,
4020,60.792344,37.138573,-130.554836,-82.008533,-27.498032,74.851697,-1.0,-3.0,1.0,-17.0,13.0,16.0,38.243138,-30.119929,-31.700899,-87.573166,47.044786,-81.276478,-1.004368,-3.048862,1.024353,-16.970949,12.991387,16.242222,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,
4050,61.448122,37.653114,-129.831985,-67.330322,-55.565636,65.835362,-1.0,-3.0,1.0,-17.0,13.0,-14.0,37.414545,-29.858472,-31.326897,-80.436767,26.910907,-47.734211,-1.005515,-3.039162,1.036348,-16.97199,13.002985,-13.757672,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,
4080,59.531917,36.832583,-131.492074,-53.156326,-66.401798,54.784506,-1.0,-3.0,1.0,-17.0,13.0,-26.0,39.231672,-30.899444,-32.158394,-74.733964,17.932785,-21.400584,-0.97402,-3.046959,1.009145,-17.001823,12.99894,-25.999916,0.0,-0.0,0.0,-0.0,0.0,-0.0,
4110,59.44804,37.278615,-131.279448,-73.976029,-45.797567,71.997221,-1.0,-3.0,1.0,-17.0,13.0,-2.0,38.88966,-31.119486,-31.98316,-84.47454,32.727731,-63.975466,-0.955986,-3.05776,0.959336,-17.040962,12.997231,-2.242293,0.0,0.0,-0.0,-0.0,-0.0,-0.0,
4140,61.784706,38.291822,-129.214629,-94.24217,-41.63786,84.545125,-1.0,-3.0,1.0,-17.0,26.0,5.0,36.660967,-29.879772,-30.994823,-98.356614,42.059856,-80.482074,-1.01791,-2.98216,1.024769,-16.980182,25.757654,4.99813,-0.0,-0.0,0.0,0.0,0.0,-0.0,
4170,59.648677,37.04419,-131.306292,-104.903627,-42.187774,93.845689,-1.0,-3.0,1.0,-17.0,34.0,5.0,38.982936,-30.888573,-32.029435,-106.852938,41.966066,-87.342003,-0.954522,-3.019808,1.032073,-16.984493,34.195964,4.999531,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
4200,59.668584,37.167668,-131.225235,-67.330325,-35.452555,66.974914,-1.0,-3.0,1.0,-17.0,4.0,5.0,38.864984,-30.917257,-31.967694,-78.174732,35.439208,-64.928098,-0.928401,-3.131553,0.970105,-17.039946,4.238327,5.001359,-0.0,-0.0,-0.0,0.0,0.0,-0.0,
4230,59.838721,36.657192,-131.516939,-62.429786,-33.087195,63.88405,-1.0,-3.0,1.0,-17.0,-0.0,5.0,39.245997,-30.564283,-32.086885,-74.049166,34.016605,-61.626819,-0.865066,-3.086514,1.044903,-17.02461,-0.24724,5.001296,0.0,-0.0,-0.0,-0.0,0.0,-0.0,
4260,65.617185,41.074809,-124.93331,-84.046255,-40.486235,75.484169,-1.0,-3.0,1.0,-17.0,17.0,5.0,32.054563,-28.45516,-29.090908,-89.985301,41.452455,-72.737534,-0.978416,-3.034689,0.996432,-17.005416,16.998632,4.999979,0.0,-0.0,0.0,0.0,-0.0,0.0,
4290,62.711343,38.852311,-128.308291,-83.151754,-40.835268,73.419313,-1.0,-3.0,1.0,-14.0,17.0,5.0,35.651233,-29.448475,-30.533867,-88.752412,42.091931,-70.380752,-0.958861,-3.078883,1.017238,-14.232758,16.995584,4.999158,0.0,-0.0,0.0,0.0,-0.0,-0.0,
4320,60.591392,33.039655,-133.3654,-79.756265,-43.766846,57.58015,-1.0,-3.0,1.0,4.0,17.0,5.0,42.064112,-28.696935,-33.406166,-81.727305,50.00905,-54.785691,-1.107234,-3.006122,0.946993,3.954671,16.984485,4.975432,0.0,-0.0,-0.0,-0.0,0.0,-0.0,
4350,64.367876,39.602343,-126.800668,-83.54801,-40.858856,72.267196,-1.0,-3.0,1.0,-14.0,17.0,5.0,34.059785,-28.606481,-29.84139,-88.501569,43.311018,-69.263285,-0.998677,-2.991399,0.971603,-13.783164,17.001466,5.001164,-0.0,-0.0,0.0,-0.0,0.0,-0.0,
4380,70.725689,42.406063,-120.53485,-85.177575,-32.20482,89.38995,-1.0,-3.0,1.0,-35.0,17.0,5.0,27.953205,-25.712241,-27.568266,-97.004141,37.04962,-95.362908,-0.987275,-3.026721,0.994243,-35.003493,16.999431,5.000212,0.0,-0.0,0.0,-0.0,0.0,-0.0,
4410,64.737387,38.682293,-127.224762,-83.760608,-34.842317,83.890557,-1.0,-3.0,1.0,-27.0,17.0,5.0,34.657818,-27.92565,-30.045875,-93.523451,38.182621,-86.537974,-0.970602,-3.058564,1.017965,-27.229756,16.994368,4.999174,0.0,-0.0,-0.0,-0.0,0.0,0.0,
4440,60.135318,35.716376,-131.909756,-82.285581,-36.168206,82.706029,-1.0,-3.0,1.0,-24.0,17.0,5.0,39.905994,-30.012087,-32.415715,-92.307896,37.110624,-84.254314,-0.982809,-3.047224,0.991143,-24.004531,16.998142,5.00009,-0.0,-0.0,0.0,-0.0,0.0,0.0,
4470,60.185842,35.737643,-131.868794,-82.290399,-36.16028,82.695382,-1.0,-3.0,1.0,-24.0,17.0,5.0,39.858799,-29.98274,-32.391608,-92.304746,37.126399,-84.245977,-0.982452,-3.04726,0.991175,-24.004556,16.998118,5.00009,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,
4500,60.231471,35.760285,-131.830133,-82.2915,-36.157179,82.691721,-1.0,-3.0,1.0,-24.0,17.0,5.0,39.813301,-29.957257,-32.368071,-92.303419,37.131625,-84.243419,-0.981916,-3.04743,0.990184,-24.004439,16.998053,5.00008,0.0,0.0,-0.0,-0.0,0.0,-0.0,
4530,60.235417,35.771104,-131.818355,-82.293223,-36.163279,82.694065,-1.0,-3.0,1.0,-24.0,17.0,5.0,39.800426,-29.959859,-32.364244,-92.305351,37.127669,-84.241976,-0.984673,-3.047433,0.989573,-24.004013,16.998054,5.000042,0.0,0.0,-0.0,-0.0,-0.0,-0.0,
4560,60.224916,35.762267,-131.830119,-82.289663,-36.162676,82.69687,-1.0,-3.0,1.0,-24.0,17.0,5.0,39.814342,-29.964064,-32.370785,-92.30517,37.12338,-84.246243,-0.984423,-3.047411,0.989632,-24.003882,16.998007,5.000033,0.0,-0.0,0.0,-0.0,0.0,0.0,
4590,60.198205,35.741605,-131.858315,-82.280303,-36.162621,82.706016,-1.0,-3.0,1.0,-24.0,17.0,5.0,39.847912,-29.975746,-32.387056,-92.305568,37.109964,-84.258635,-0.984457,-3.047315,0.989529,-24.003875,16.998005,5.000033,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
4620,60.154155,35.707647,-131.904718,-82.264901,-36.162556,82.721063,-1.0,-3.0,1.0,-24.0,17.0,5.0,39.903177,-29.995076,-32.413872,-92.306227,37.087878,-84.279016,-0.984533,-3.047173,0.989266,-24.003832,16.997993,5.00003,0.0,-0.0,-0.0,-0.0,0.0,-0.0,
4650,60.093305,35.660207,-131.968954,-82.24346,-36.162662,82.742077,-1.0,-3.0,1.0,-24.0,17.0,5.0,39.979952,-30.021701,-32.451296,-92.307189,37.056979,-84.30736,-0.98456,-3.047108,0.98924,-24.003708,16.997976,5.000022,-0.0,-0.0,0.0,0.0,-0.0,0.0,
